estado,numero_dias_sem_chuva,risco_fogo,precipitacao
SÃO PAULO,9.0,0.94,0.0
SÃO PAULO,9.0,0.94,0.0
SÃO PAULO,9.0,0.93,0.0
SÃO PAULO,9.0,0.92,0.0
SÃO PAULO,9.0,0.93,0.0
SÃO PAULO,9.0,0.94,0.0
SÃO PAULO,9.0,0.94,0.0
SÃO PAULO,9.0,0.92,0.0
SÃO PAULO,9.0,0.94,0.0
SÃO PAULO,9.0,0.92,0.0
SÃO PAULO,9.0,0.94,0.0
SÃO PAULO,9.0,0.93,0.0
SÃO PAULO,9.0,0.91,0.0
SÃO PAULO,9.0,0.92,0.0
SÃO PAULO,9.0,0.92,0.0
SÃO PAULO,9.0,0.93,0.0
SÃO PAULO,9.0,0.94,0.0
SÃO PAULO,9.0,0.94,0.0
SÃO PAULO,8.0,0.92,0.0
SÃO PAULO,9.0,0.93,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,0.98,0.0
SÃO PAULO,9.0,0.98,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,0.91,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,8.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,8.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,52.0,1.0,0.0
SÃO PAULO,61.0,1.0,0.0
SÃO PAULO,56.0,1.0,0.0
SÃO PAULO,53.0,1.0,0.0
SÃO PAULO,56.0,1.0,0.0
SÃO PAULO,50.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,0.92,0.0
SÃO PAULO,9.0,0.99,0.0
SÃO PAULO,9.0,0.92,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,68.0,1.0,0.0
SÃO PAULO,53.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,0.97,0.0
SÃO PAULO,9.0,0.96,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,0.97,0.0
SÃO PAULO,9.0,0.97,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,0.97,0.0
SÃO PAULO,9.0,0.89,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,0.99,0.0
SÃO PAULO,9.0,0.99,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,0.93,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,0.93,0.0
SÃO PAULO,9.0,0.93,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,0.93,0.0
SÃO PAULO,9.0,0.94,0.0
SÃO PAULO,9.0,0.93,0.0
SÃO PAULO,9.0,0.99,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,0.93,0.0
SÃO PAULO,9.0,0.93,0.0
SÃO PAULO,9.0,0.94,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,0.99,0.0
SÃO PAULO,9.0,0.93,0.0
SÃO PAULO,9.0,0.93,0.0
SÃO PAULO,9.0,0.94,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,0.99,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,0.96,0.0
SÃO PAULO,9.0,0.93,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,0.93,0.0
SÃO PAULO,9.0,0.94,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,0.99,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,0.96,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,0.93,0.0
SÃO PAULO,9.0,0.94,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,0.93,0.0
SÃO PAULO,9.0,0.99,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,0.96,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,0.93,0.0
SÃO PAULO,9.0,0.98,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,0.93,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,0.96,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,0.93,0.0
SÃO PAULO,9.0,0.96,0.0
SÃO PAULO,9.0,0.97,0.0
SÃO PAULO,9.0,0.98,0.0
SÃO PAULO,9.0,0.96,0.0
SÃO PAULO,9.0,0.96,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,0.95,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,0.63,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,0.63,0.0
SÃO PAULO,10.0,0.63,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,0.96,0.0
SÃO PAULO,10.0,0.96,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,0.94,0.0
SÃO PAULO,10.0,0.94,0.0
SÃO PAULO,10.0,0.93,0.0
SÃO PAULO,9.0,0.93,0.0
SÃO PAULO,10.0,0.96,0.0
SÃO PAULO,10.0,0.95,0.0
SÃO PAULO,10.0,0.96,0.0
SÃO PAULO,10.0,0.95,0.0
SÃO PAULO,10.0,0.95,0.0
SÃO PAULO,10.0,0.96,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,120.0,1.0,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,0.63,0.0
SÃO PAULO,10.0,0.63,0.0
SÃO PAULO,10.0,0.7,0.0
SÃO PAULO,10.0,0.88,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,0.93,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,0.97,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,0.99,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,0.99,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,78.0,1.0,0.0
SÃO PAULO,79.0,1.0,0.0
SÃO PAULO,80.0,1.0,0.0
SÃO PAULO,75.0,1.0,0.0
SÃO PAULO,76.0,1.0,0.0
SÃO PAULO,120.0,1.0,0.0
SÃO PAULO,120.0,1.0,0.0
SÃO PAULO,120.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,0.94,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,81.0,1.0,0.0
SÃO PAULO,120.0,1.0,0.0
SÃO PAULO,120.0,1.0,0.0
SÃO PAULO,120.0,1.0,0.0
SÃO PAULO,120.0,1.0,0.0
SÃO PAULO,120.0,1.0,0.0
SÃO PAULO,120.0,1.0,0.0
SÃO PAULO,78.0,1.0,0.0
SÃO PAULO,75.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,0.95,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,0.96,0.0
SÃO PAULO,10.0,0.97,0.0
SÃO PAULO,10.0,0.63,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,0.96,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,0.99,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,0.97,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,0.97,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,9.0,0.63,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,0.63,0.0
SÃO PAULO,10.0,0.63,0.0
SÃO PAULO,10.0,0.58,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,0.83,0.0
SÃO PAULO,10.0,0.96,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,1.0,0.03
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,0.95,0.0
SÃO PAULO,10.0,0.95,0.0
SÃO PAULO,10.0,0.96,0.0
SÃO PAULO,10.0,0.95,0.0
SÃO PAULO,10.0,0.95,0.0
SÃO PAULO,10.0,0.88,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,0.94,0.0
SÃO PAULO,10.0,0.64,0.0
SÃO PAULO,10.0,0.63,0.0
SÃO PAULO,9.0,0.74,0.0
SÃO PAULO,10.0,0.67,0.0
SÃO PAULO,10.0,0.63,0.0
SÃO PAULO,10.0,0.59,0.0
SÃO PAULO,10.0,0.93,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,0.63,0.0
SÃO PAULO,10.0,0.63,0.0
SÃO PAULO,10.0,0.93,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,0.96,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,0.89,0.0
SÃO PAULO,120.0,1.0,0.0
SÃO PAULO,120.0,1.0,0.0
SÃO PAULO,120.0,1.0,0.0
SÃO PAULO,120.0,1.0,0.0
SÃO PAULO,120.0,1.0,0.0
SÃO PAULO,120.0,1.0,0.0
SÃO PAULO,79.0,1.0,0.0
SÃO PAULO,77.0,1.0,0.0
SÃO PAULO,75.0,1.0,0.0
SÃO PAULO,76.0,1.0,0.0
SÃO PAULO,120.0,1.0,0.0
SÃO PAULO,120.0,1.0,0.0
SÃO PAULO,120.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,92.0,1.0,0.0
SÃO PAULO,95.0,1.0,0.0
SÃO PAULO,51.0,1.0,0.0
SÃO PAULO,52.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,116.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,0.99,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,0.99,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,0.97,0.0
SÃO PAULO,10.0,0.99,0.0
SÃO PAULO,10.0,0.97,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,0.97,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,0.97,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,10.0,0.98,0.0
SÃO PAULO,9.0,0.98,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,10.0,0.93,0.0
SÃO PAULO,10.0,0.93,0.0
SÃO PAULO,10.0,0.95,0.0
SÃO PAULO,10.0,0.93,0.0
SÃO PAULO,10.0,0.93,0.0
SÃO PAULO,10.0,0.94,0.0
SÃO PAULO,10.0,0.94,0.0
SÃO PAULO,10.0,0.94,0.0
SÃO PAULO,10.0,0.94,0.0
SÃO PAULO,10.0,0.94,0.0
SÃO PAULO,10.0,0.95,0.0
SÃO PAULO,10.0,0.94,0.0
SÃO PAULO,10.0,0.97,0.0
SÃO PAULO,9.0,0.95,0.0
SÃO PAULO,10.0,0.96,0.0
SÃO PAULO,10.0,0.95,0.0
SÃO PAULO,10.0,0.96,0.0
SÃO PAULO,10.0,0.95,0.0
SÃO PAULO,10.0,0.95,0.0
SÃO PAULO,10.0,0.97,0.0
